Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	453
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	454
Impact	NEUTRAL	You describe what/how you have learned from your community	You describe what/how you have learned from your community	Rubric	454
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	454
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	454
Impact	NEUTRAL	You are able to show why this community is so meaningful to you	You are able to show why this community is so meaningful to you	Rubric	454
Impact	NEUTRAL	You are able to comprehensively describe your community in a way that allows the reader to understand its importance and how it has affected you	You are able to comprehensively describe your community in a way that allows the reader to understand its importance and how it has affected you	Rubric	454
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	454
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	454
Content	NEUTRAL	You use specific and meaningful details about your community and/or background	You use specific and meaningful details about your community and/or background	Rubric	454
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	454
Content	NEUTRAL	You use specific details to show why this community is important to you	You use specific details to show why this community is important to you	Rubric	454
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	454
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	454
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	454
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	454
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	454
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	454
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	454
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	455
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	455
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	455
Impact	NEUTRAL	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	Rubric	455
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	455
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	455
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	455
Content	NEUTRAL	You use specific and meaningful details about your community to show why this community is important to you	You use specific and meaningful details about your community to show why this community is important to you	Rubric	455
Content	NEUTRAL	You use specific details to show how you contribute back and help your community	You use specific details to show how you contribute back and help your community	Rubric	455
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	455
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	455
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	455
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	455
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	455
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	455
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	455
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	456
Impact	NEUTRAL	You describe what/how you have learned from your community	You describe what/how you have learned from your community	Rubric	456
